2024-01-27 03:38:27,073: root: INFO: mltrader : Executing the initialize lifecycle method
2024-01-27 03:38:27,796: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-01-27 03:38:27,796: root: INFO: mltrader : Executing the before_market_opens lifecycle method
2024-01-27 03:38:27,797: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-01-27 03:38:27,797: root: INFO: mltrader : Executing the before_starting_trading lifecycle method
2024-01-27 03:38:27,798: root: INFO: [34mmltrader : Executing the on_trading_iteration lifecycle method at 2024-01-27 03:38:27[0m
2024-01-27 03:38:27,817: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-27 03:38:27,818: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-27 03:38:27,819: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-01-27 03:38:27,819: root: INFO: mltrader : Executing the after_market_closes lifecycle method
2024-01-27 03:38:27,819: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-27 03:38:27,819: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-27 03:38:27,819: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-27 03:38:27,819: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-27 03:38:27,820: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-27 03:38:27,820: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-27 03:38:27,821: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-01-27 03:38:27,821: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-27 03:38:27,822: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-27 03:38:27,822: root: INFO: mltrader : Executing the before_market_opens lifecycle method
2024-01-27 03:38:27,822: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-27 03:38:27,822: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-27 03:38:27,823: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-27 03:38:27,823: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-27 03:38:27,823: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-27 03:38:27,823: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-27 03:38:27,824: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-01-27 03:38:27,824: root: INFO: mltrader : Executing the before_starting_trading lifecycle method
2024-01-27 03:38:27,826: root: INFO: [34mmltrader : Executing the on_trading_iteration lifecycle method at 2024-01-27 03:38:27[0m
2024-01-27 03:38:27,826: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-27 03:38:27,827: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-27 03:38:27,827: root: ERROR: cannot access local variable 'order' where it is not associated with a value
2024-01-27 03:38:27,829: root: ERROR: Traceback (most recent call last):
  File "C:\Users\Ishan Roy Barman\AppData\Roaming\Python\Python311\site-packages\lumibot\strategies\strategy_executor.py", line 829, in run
    self._run_trading_session()
  File "C:\Users\Ishan Roy Barman\AppData\Roaming\Python\Python311\site-packages\lumibot\strategies\strategy_executor.py", line 780, in _run_trading_session
    self._on_trading_iteration()
  File "C:\Users\Ishan Roy Barman\AppData\Roaming\Python\Python311\site-packages\lumibot\strategies\strategy_executor.py", line 274, in func_output
    result = func_input(self, *args, **kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Ishan Roy Barman\AppData\Roaming\Python\Python311\site-packages\lumibot\strategies\strategy_executor.py", line 298, in func_output
    result = func_input(self, *args, **kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Ishan Roy Barman\AppData\Roaming\Python\Python311\site-packages\lumibot\strategies\strategy_executor.py", line 87, in func_output
    return func_input(self, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Ishan Roy Barman\AppData\Roaming\Python\Python311\site-packages\lumibot\strategies\strategy_executor.py", line 378, in _on_trading_iteration
    on_trading_iteration()
  File "C:\Users\Ishan Roy Barman\AppData\Roaming\Python\Python311\site-packages\lumibot\tools\decorators.py", line 62, in func_output
    frame, result = call_function_get_frame(func_input, *args, **kwargs)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Ishan Roy Barman\AppData\Roaming\Python\Python311\site-packages\lumibot\tools\decorators.py", line 30, in call_function_get_frame
    result = func(*args, **kwargs)
             ^^^^^^^^^^^^^^^^^^^^^
  File "c:\Users\Ishan Roy Barman\Desktop\algo\tradingbot.py", line 39, in on_trading_iteration
    self.submit_order(order)
                      ^^^^^
UnboundLocalError: cannot access local variable 'order' where it is not associated with a value

2024-01-27 03:38:27,830: root: INFO: mltrader : Executing the on_bot_crash event method
2024-01-27 03:38:27,847: root: INFO: Backtesting finished
2024-01-27 03:38:28,282: root: ERROR: Not enough data to create a tearsheet, at least 2 days of data are required. Skipping
2024-01-27 03:38:28,282: backtest_stats: INFO: Backtest took 0:00:01.209731 for a speed of 0.000
